Family_id,Total_members,Ancient,Euteleostomi,Amniotes,Placentals,Recent,Ohnologs,SSDs,Dominant,Recessive,Both,Unknown,None,Family_Root
7149,3,2,0,0,0,0,0,3,0,0,0,1,2,Homo sapiens
7156,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
7159,2,0,1,0,1,0,0,2,0,0,0,2,0,Sarcopterygii
7165,4,2,2,0,0,0,0,4,0,0,0,0,4,Opisthokonta
7174,3,1,0,1,0,1,2,1,0,0,0,3,0,LECA
7176,2,0,0,1,1,0,0,2,0,0,0,2,0,Euteleostomi
7179,2,0,2,0,0,0,0,2,1,0,0,1,0,Euteleostomi
7199,88,0,1,38,35,14,0,88,0,0,0,3,85,Euteleostomi
72,6,1,3,2,0,0,2,4,0,0,0,5,1,LECA
720,2,2,0,0,0,0,0,2,1,0,0,1,0,LECA
7200,2,0,1,1,0,0,2,0,0,0,0,2,0,LECA
7201,2,2,0,0,0,0,0,2,0,1,0,1,0,Opisthokonta
7202,4,2,0,2,0,0,0,4,0,0,0,2,2,Vertebrata
7206,2,2,0,0,0,0,2,0,0,0,0,1,1,Vertebrata
7209,2,2,0,0,0,0,2,0,0,0,0,1,1,Gnathostomata
721,2,2,0,0,0,0,1,1,0,0,0,1,1,LECA
722,4,1,3,0,0,0,0,4,0,1,0,2,1,LECA
7221,2,1,0,1,0,0,0,2,0,0,0,0,2,Vertebrata
7223,4,3,0,1,0,0,0,4,0,1,0,3,0,LECA
7224,3,3,0,0,0,0,0,3,0,2,0,1,0,LECA
723,2,2,0,0,0,0,2,0,0,0,0,0,2,Vertebrata
7231,2,2,0,0,0,0,2,0,1,0,0,1,0,LECA
724,19,8,11,0,0,0,13,6,0,2,0,16,1,Chordata
7241,2,2,0,0,0,0,0,2,2,0,0,0,0,Hominoidea
7242,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
7249,3,0,3,0,0,0,3,0,0,0,0,3,0,Bilateria
725,3,3,0,0,0,0,0,3,0,1,0,1,1,LECA
7253,2,0,0,1,0,1,0,2,0,0,0,1,1,Gnathostomata
726,2,1,0,1,0,0,0,2,0,0,0,2,0,LECA
7262,10,3,5,2,0,0,2,8,0,1,1,2,6,Bilateria
727,9,5,1,2,1,0,7,2,0,3,1,4,1,Opisthokonta
7272,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
7275,3,0,0,0,3,0,0,3,0,0,0,2,1,Mammalia
728,2,2,0,0,0,0,0,2,0,0,0,0,2,LECA
7280,2,0,1,0,1,0,0,2,0,0,1,0,1,LECA
7283,2,0,0,2,0,0,0,2,0,0,0,1,1,Euteleostomi
7284,5,1,0,1,1,2,0,5,0,0,0,4,1,Amniota
7288,2,1,0,1,0,0,2,0,0,0,0,2,0,LECA
729,4,0,1,3,0,0,3,1,2,0,0,2,0,Bilateria
7298,2,1,1,0,0,0,0,2,0,0,0,2,0,Euteleostomi
73,5,3,1,0,1,0,2,3,0,0,0,5,0,LECA
730,6,1,4,1,0,0,6,0,0,0,0,6,0,LECA
7304,6,2,1,1,1,1,0,6,2,1,2,1,0,LECA
7305,4,4,0,0,0,0,4,0,0,1,0,0,3,LECA
731,12,3,1,3,5,0,5,7,1,4,1,6,0,LECA
7319,3,0,0,0,2,1,0,3,0,0,0,1,2,Eutheria
732,39,33,2,1,1,2,4,35,1,2,1,28,7,LECA
7325,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
7328,7,2,4,0,0,1,0,7,2,1,1,3,0,Vertebrata
733,12,8,4,0,0,0,8,4,0,0,0,5,7,LECA
7335,4,1,1,2,0,0,0,4,0,0,0,3,1,Chordata
7337,4,0,2,2,0,0,0,4,0,0,0,1,3,Bilateria
7338,4,2,0,0,2,0,4,0,0,0,0,1,3,Gnathostomata
734,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
7341,2,1,1,0,0,0,2,0,0,0,0,1,1,LECA
7352,8,6,0,2,0,0,0,8,0,1,0,2,5,LECA
7356,6,0,0,2,0,3,0,6,0,1,1,1,3,LECA
736,7,2,1,0,4,0,0,7,1,0,0,5,1,LECA
737,2,1,0,1,0,0,2,0,0,0,0,2,0,LECA
7370,2,0,1,1,0,0,0,2,0,1,0,1,0,Sarcopterygii
738,4,4,0,0,0,0,0,4,0,1,1,2,0,LECA
7381,2,2,0,0,0,0,0,2,0,0,0,1,1,Vertebrata
74,2,1,1,0,0,0,0,2,0,0,0,0,2,Vertebrata
741,15,15,0,0,0,0,0,15,0,0,0,1,14,Eutheria
7414,2,0,0,1,1,0,0,2,0,0,0,2,0,Bilateria
7418,2,1,1,0,0,0,2,0,0,1,0,1,0,Vertebrata
742,2,1,0,1,0,0,2,0,0,0,0,2,0,Bilateria
7421,2,0,1,0,1,0,2,0,0,0,0,2,0,Bilateria
7425,2,1,0,0,1,0,0,2,0,0,0,2,0,LECA
7427,2,2,0,0,0,0,0,2,0,0,0,1,1,Gnathostomata
7432,2,0,1,1,0,0,2,0,0,0,0,2,0,LECA
7435,2,2,0,0,0,0,2,0,0,0,1,1,0,LECA
7438,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
744,4,2,2,0,0,0,4,0,1,0,0,3,0,LECA
7446,2,2,0,0,0,0,2,0,0,0,0,0,2,Gnathostomata
745,2,1,0,0,1,0,0,2,0,2,0,0,0,Opisthokonta
7450,2,0,2,0,0,0,0,2,0,0,0,2,0,Gnathostomata
7451,2,0,0,2,0,0,0,2,0,0,0,1,1,Hominoidea
7453,3,0,0,3,0,0,0,3,0,1,0,2,0,Gnathostomata
746,2,2,0,0,0,0,2,0,0,0,0,0,2,Gnathostomata
7469,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
748,6,5,0,0,1,0,2,4,0,0,0,4,2,LECA
7481,5,2,1,1,1,0,0,5,1,1,1,2,0,LECA
7483,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
7489,3,1,1,0,1,0,0,3,0,0,0,1,2,Chordata
749,5,4,1,0,0,0,2,3,0,2,0,1,2,Opisthokonta
7493,2,2,0,0,0,0,2,0,1,0,0,1,0,LECA
7499,2,2,0,0,0,0,2,0,0,0,0,0,2,LECA
75,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
750,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
7502,4,0,0,0,1,3,0,4,0,1,0,1,2,Vertebrata
7503,2,0,0,1,1,0,0,2,0,0,0,2,0,Amniota
7509,3,0,3,0,0,0,3,0,1,0,0,2,0,Bilateria
7513,2,0,0,2,0,0,0,2,0,0,0,0,2,Catarrhini
7517,2,0,0,2,0,0,0,2,0,0,0,0,2,Homo sapiens
7519,2,0,2,0,0,0,0,2,0,0,0,2,0,Homininae
752,3,3,0,0,0,0,3,0,0,0,0,3,0,LECA
7525,3,2,1,0,0,0,0,3,0,0,0,2,1,Vertebrata
7527,2,1,1,0,0,0,0,2,0,0,0,0,2,Vertebrata
7547,2,2,0,0,0,0,2,0,0,0,0,0,2,LECA
757,3,3,0,0,0,0,0,3,0,0,0,2,1,LECA
7574,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
758,4,2,0,2,0,0,2,2,0,0,0,2,2,Vertebrata
7583,2,1,0,1,0,0,0,2,0,0,0,1,1,Bilateria
759,5,5,0,0,0,0,0,5,0,4,0,1,0,LECA
7591,2,0,0,2,0,0,0,2,0,1,0,0,1,Vertebrata
76,5,4,1,0,0,0,4,1,1,0,0,3,1,LECA
7606,3,0,1,0,2,0,3,0,0,0,0,3,0,LECA
7614,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
7616,2,1,1,0,0,0,2,0,0,0,0,2,0,Vertebrata
7620,3,0,1,1,1,0,0,3,0,0,0,3,0,Vertebrata
7624,2,0,0,1,1,0,0,2,0,0,0,2,0,Vertebrata
763,9,3,2,3,0,0,8,1,0,0,0,8,1,LECA
7635,2,1,1,0,0,0,0,2,0,0,0,0,2,LECA
7643,2,1,0,0,1,0,2,0,0,0,0,1,1,Bilateria
7645,2,0,2,0,0,0,2,0,0,0,0,0,2,Gnathostomata
7648,2,0,1,1,0,0,2,0,0,0,0,0,2,Vertebrata
765,10,8,1,1,0,0,5,5,0,0,1,8,1,LECA
7657,2,0,2,0,0,0,0,2,0,0,0,2,0,Gnathostomata
766,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
7661,2,1,1,0,0,0,2,0,0,1,0,1,0,Chordata
7672,2,0,1,1,0,0,0,2,0,0,0,2,0,Bilateria
768,7,5,1,0,0,0,3,4,0,1,0,3,3,LECA
7687,2,1,1,0,0,0,1,1,0,0,0,1,1,Vertebrata
7690,4,4,0,0,0,0,0,4,0,1,0,1,2,LECA
7693,2,1,0,1,0,0,2,0,0,0,0,2,0,LECA
77,3,3,0,0,0,0,0,3,0,0,0,3,0,LECA
770,14,6,5,0,3,0,8,6,0,2,1,6,5,LECA
7700,2,0,2,0,0,0,0,2,0,0,0,2,0,Vertebrata
7717,4,0,2,0,2,0,2,2,0,0,0,1,3,Chordata
772,6,3,0,2,1,0,5,1,3,1,0,2,0,LECA
7722,3,0,2,0,1,0,3,0,0,0,0,0,3,LECA
7726,2,0,0,1,1,0,1,1,0,0,0,1,1,Gnathostomata
773,7,0,0,0,3,4,3,4,0,1,0,4,2,LECA
7733,3,1,2,0,0,0,0,3,0,0,0,3,0,Vertebrata
7737,4,3,1,0,0,0,3,1,0,0,0,3,1,Bilateria
774,2,2,0,0,0,0,1,1,0,0,0,2,0,Chordata
7741,2,0,0,2,0,0,0,2,0,0,0,2,0,Eutheria
7744,2,2,0,0,0,0,0,2,0,0,0,1,1,Gnathostomata
775,2,1,1,0,0,0,2,0,0,0,0,1,1,Vertebrata
7755,7,0,4,3,0,0,0,7,1,0,0,5,1,Gnathostomata
7758,2,1,0,0,0,0,0,2,1,0,0,0,1,Mammalia
776,3,2,0,0,1,0,2,1,0,0,0,3,0,Vertebrata
7761,2,2,0,0,0,0,0,2,0,0,0,1,1,Bilateria
7763,2,0,1,1,0,0,2,0,1,0,0,0,1,Gnathostomata
7767,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
7770,2,1,0,1,0,0,0,2,0,0,0,0,2,Amniota
7774,2,1,1,0,0,0,0,2,0,0,0,2,0,Gnathostomata
7785,2,2,0,0,0,0,2,0,0,0,0,1,1,Vertebrata
779,4,2,1,0,1,0,2,2,0,1,0,2,1,LECA
78,2,2,0,0,0,0,2,0,2,0,0,0,0,LECA
780,11,2,4,2,3,0,8,3,1,3,0,6,1,LECA
7806,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
7810,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
7819,5,3,0,2,0,0,0,5,0,0,0,2,3,Bilateria
7827,2,0,0,0,1,1,0,2,0,0,0,2,0,LECA
783,24,12,4,7,1,0,14,10,5,1,2,13,3,LECA
7832,2,1,1,0,0,0,2,0,0,0,0,1,1,Vertebrata
784,5,4,1,0,0,0,5,0,1,0,0,4,0,LECA
7849,2,0,2,0,0,0,0,2,0,0,0,1,1,Boreoeutheria
7856,3,0,1,1,0,1,2,1,0,0,0,1,2,LECA
786,25,14,5,1,3,2,17,8,3,0,0,16,6,LECA
7860,4,3,1,0,0,0,2,2,0,0,0,4,0,Vertebrata
7868,4,3,1,0,0,0,0,4,0,1,0,3,0,Bilateria
7869,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
788,3,0,0,3,0,0,3,0,1,0,0,2,0,Bilateria
7888,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
789,3,1,2,0,0,0,3,0,0,1,0,2,0,Opisthokonta
79,5,0,1,0,4,0,5,0,0,0,0,5,0,LECA
7900,2,2,0,0,0,0,0,2,1,0,0,1,0,LECA
7903,3,2,0,1,0,0,0,3,0,0,0,1,2,Tetrapoda
791,3,3,0,0,0,0,0,3,0,0,0,3,0,LECA
7913,3,0,0,1,1,0,0,3,0,0,0,2,1,Eutheria
7919,3,2,1,0,0,0,2,1,1,0,0,2,0,Bilateria
792,4,2,1,0,0,1,0,4,0,0,0,2,2,LECA
7923,2,1,1,0,0,0,0,2,0,0,0,1,1,LECA
7932,2,0,0,2,0,0,0,2,0,0,0,1,1,LECA
7934,3,1,2,0,0,0,2,1,0,1,0,1,1,Bilateria
7944,16,8,4,2,2,0,0,16,0,2,0,11,3,LECA
7946,3,1,0,1,0,0,1,2,0,0,0,1,2,LECA
795,8,2,2,3,1,0,7,1,0,1,0,4,3,LECA
7952,2,2,0,0,0,0,0,2,0,0,0,2,0,Opisthokonta
7953,2,1,0,1,0,0,0,2,0,0,0,1,1,Bilateria
7954,3,3,0,0,0,0,0,3,0,1,0,2,0,Chordata
7960,2,1,1,0,0,0,2,0,0,0,0,1,1,LECA
7965,4,1,1,2,0,0,0,4,0,0,0,4,0,Vertebrata
799,3,3,0,0,0,0,0,3,0,0,0,3,0,LECA
7997,3,0,1,0,1,0,0,3,0,0,0,0,3,Eutheria
7998,3,1,1,1,0,0,0,3,0,0,0,3,0,Vertebrata
8,6,2,1,3,0,0,2,4,0,0,0,2,4,LECA
80,6,2,2,1,1,0,2,4,0,2,1,2,1,LECA
800,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
8011,2,0,2,0,0,0,0,2,0,0,0,2,0,Gnathostomata
8015,3,0,2,0,1,0,1,2,0,0,0,2,1,LECA
803,2,2,0,0,0,0,0,2,1,0,0,1,0,LECA
8055,2,2,0,0,0,0,0,2,0,0,1,0,1,Bilateria
8057,2,2,0,0,0,0,0,2,0,0,0,1,1,Gnathostomata
8060,6,4,1,0,1,0,6,0,0,0,0,0,6,Chordata
8064,3,0,0,3,0,0,0,3,0,0,0,2,1,Hominoidea
807,10,4,2,2,2,0,6,4,0,3,0,6,1,LECA
8073,2,2,0,0,0,0,0,2,0,0,0,1,1,Vertebrata
8081,15,1,2,4,0,0,2,13,0,0,0,14,1,LECA
809,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
8093,2,0,0,2,0,0,2,0,0,0,0,1,1,Vertebrata
81,3,0,3,0,0,0,0,3,0,0,0,3,0,Theria
8103,3,2,0,0,1,0,0,3,0,0,0,1,2,LECA
8112,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
8122,3,1,2,0,0,0,2,1,1,0,0,2,0,Chordata
8124,2,0,1,0,0,1,0,2,0,0,0,2,0,Chordata
813,3,1,2,0,0,0,0,3,0,0,0,0,3,Vertebrata
8130,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
8136,4,2,1,0,1,0,0,4,0,1,0,2,1,LECA
814,3,3,0,0,0,0,2,1,1,1,0,1,0,LECA
8148,2,1,1,0,0,0,0,2,0,0,0,0,2,Vertebrata
8154,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
8165,3,0,1,2,0,0,0,3,1,0,1,0,1,Euteleostomi
817,3,0,1,1,1,0,3,0,0,1,0,2,0,LECA
8174,2,0,0,0,2,0,0,2,0,0,0,0,2,Homo sapiens
818,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
8196,2,1,0,1,0,0,0,2,0,0,0,2,0,Vertebrata
8197,21,0,0,0,9,12,0,21,0,0,0,19,2,Theria
82,2,1,1,0,0,0,2,0,0,0,0,2,0,Gnathostomata
820,23,9,6,4,3,1,15,8,0,1,0,17,5,LECA
8205,2,2,0,0,0,0,0,2,0,1,0,1,0,Bilateria
821,11,5,6,0,0,0,10,1,0,0,0,7,4,LECA
8214,3,3,0,0,0,0,3,0,0,0,0,3,0,LECA
8220,3,0,3,0,0,0,0,3,0,0,0,0,3,Gnathostomata
8224,2,1,0,1,0,0,2,0,0,0,0,2,0,Vertebrata
8239,2,1,1,0,0,0,0,2,0,0,0,1,1,LECA
8240,7,0,3,3,1,0,4,3,0,0,0,1,6,LECA
8241,3,1,1,0,0,1,0,3,0,0,1,2,0,LECA
8242,7,7,0,0,0,0,0,7,0,0,0,1,6,LECA
8248,3,1,1,1,0,0,0,3,1,1,0,0,1,Opisthokonta
8252,3,0,0,2,1,0,0,3,0,0,0,3,0,LECA
826,5,0,0,3,2,0,4,1,1,0,0,3,1,LECA
8262,5,4,0,0,0,0,0,5,0,0,0,3,2,LECA
8264,2,0,1,1,0,0,0,2,0,0,0,1,1,LECA
8269,2,1,0,0,0,0,0,2,0,0,0,1,1,Homininae
8271,3,3,0,0,0,0,0,3,0,0,0,1,2,Homo sapiens
8278,2,1,0,1,0,0,0,2,0,1,0,1,0,Vertebrata
8279,2,0,0,1,1,0,0,2,0,0,0,2,0,LECA
828,5,4,1,0,0,0,2,3,0,1,0,4,0,LECA
8281,3,3,0,0,0,0,0,3,0,1,0,1,1,LECA
829,2,2,0,0,0,0,2,0,0,0,1,1,0,LECA
8292,2,1,1,0,0,0,0,2,0,0,0,1,1,Gnathostomata
83,15,9,2,2,2,0,2,13,1,0,0,8,6,LECA
8301,3,2,0,1,0,0,0,3,0,0,0,1,2,Bilateria
8318,3,0,2,1,0,0,0,3,0,3,0,0,0,Sarcopterygii
8332,2,0,1,1,0,0,2,0,0,1,0,1,0,Vertebrata
8342,2,2,0,0,0,0,0,2,0,0,0,1,1,Bilateria
8352,3,0,3,0,0,0,0,3,0,0,0,1,2,Euteleostomi
8355,4,0,0,2,0,2,0,4,0,1,0,2,1,Amniota
8365,3,3,0,0,0,0,3,0,0,0,0,2,1,Gnathostomata
8369,3,0,1,2,0,0,0,3,0,0,0,3,0,Gnathostomata
8371,2,0,1,1,0,0,0,2,0,0,0,1,1,LECA
8373,2,0,0,0,2,0,0,2,1,0,0,1,0,Theria
8376,3,2,1,0,0,0,0,3,0,1,0,2,0,Vertebrata
838,3,0,1,2,0,0,2,1,0,0,0,3,0,LECA
839,3,3,0,0,0,0,0,3,0,0,0,3,0,Opisthokonta
84,7,7,0,0,0,0,3,4,1,3,1,2,0,LECA
840,3,1,1,0,0,1,3,0,0,0,0,3,0,LECA
8410,3,1,1,0,1,0,3,0,1,0,0,2,0,Bilateria
842,6,1,0,4,1,0,4,2,0,1,0,5,0,LECA
8428,2,0,0,2,0,0,0,2,0,0,0,1,1,Primates
8436,4,0,3,1,0,0,2,2,0,0,0,0,4,LECA
844,5,5,0,0,0,0,5,0,0,1,0,4,0,Vertebrata
8446,2,1,0,1,0,0,0,2,0,0,1,0,1,Simiiformes
8447,2,1,0,1,0,0,0,2,0,0,0,0,2,Homininae
846,6,4,2,0,0,0,6,0,0,0,0,5,1,Bilateria
8460,2,0,0,1,1,0,0,2,0,0,0,1,1,Gnathostomata
848,3,1,1,1,0,0,0,3,0,0,0,2,1,Gnathostomata
8485,2,2,0,0,0,0,0,2,0,1,0,0,1,Opisthokonta
849,2,2,0,0,0,0,0,2,0,1,0,0,1,Opisthokonta
8495,3,3,0,0,0,0,1,2,1,0,0,1,1,LECA
8496,2,1,1,0,0,0,0,2,0,0,0,2,0,Bilateria
850,5,3,0,0,0,2,4,1,2,0,0,3,0,LECA
851,6,3,1,1,1,0,0,6,0,1,0,5,0,LECA
8511,2,0,1,1,0,0,0,2,0,0,0,2,0,Euteleostomi
8512,4,0,1,3,0,0,4,0,0,0,1,3,0,Vertebrata
852,4,2,2,0,0,0,4,0,0,0,1,3,0,Bilateria
8523,3,3,0,0,0,0,0,3,0,0,0,3,0,Bilateria
8536,2,1,0,1,0,0,2,0,0,0,0,1,1,Bilateria
854,14,8,4,0,2,0,12,2,1,0,0,11,2,LECA
855,4,3,1,0,0,0,0,4,0,1,0,2,1,LECA
856,3,0,2,1,0,0,0,3,0,0,0,3,0,Vertebrata
8561,2,1,1,0,0,0,0,2,0,1,0,0,1,Eutheria
8562,2,2,0,0,0,0,2,0,2,0,0,0,0,Vertebrata
857,6,4,1,1,0,0,5,1,1,1,1,3,0,LECA
859,3,3,0,0,0,0,0,3,1,1,0,1,0,LECA
86,2,0,0,2,0,0,0,2,1,0,0,1,0,Opisthokonta
860,3,1,1,1,0,0,2,1,0,0,0,2,1,Vertebrata
8615,2,2,0,0,0,0,0,2,0,0,0,2,0,Opisthokonta
862,7,4,1,2,0,0,3,4,0,0,0,7,0,LECA
8623,4,1,1,0,0,2,2,2,0,0,0,2,2,Bilateria
8627,2,0,1,0,1,0,0,2,0,0,0,2,0,Gnathostomata
8628,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
863,9,6,2,0,0,1,7,2,0,1,0,7,1,LECA
8647,4,4,0,0,0,0,0,4,0,1,0,2,1,LECA
8653,3,0,0,0,0,3,0,3,0,0,0,3,0,Catarrhini
866,3,1,1,0,1,0,2,1,0,1,0,1,1,LECA
867,7,7,0,0,0,0,0,7,0,0,0,7,0,LECA
8672,3,2,0,0,0,1,3,0,0,1,1,0,1,Chordata
8674,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
8677,2,0,2,0,0,0,2,0,0,0,0,2,0,Euteleostomi
868,2,1,0,1,0,0,0,2,0,0,0,2,0,Bilateria
8685,4,2,2,0,0,0,0,4,0,0,0,4,0,Vertebrata
8688,3,3,0,0,0,0,2,1,0,1,0,0,2,Bilateria
8697,3,0,0,1,0,1,0,3,0,0,0,0,3,LECA
87,3,0,2,1,0,0,0,3,0,0,0,2,1,Chordata
870,3,3,0,0,0,0,3,0,0,2,0,1,0,Vertebrata
8707,2,1,0,0,1,0,0,2,0,0,0,2,0,LECA
871,23,0,0,0,0,16,0,23,0,0,0,20,3,Eutheria
8714,3,1,0,2,0,0,0,3,0,0,0,2,1,LECA
8717,2,0,0,2,0,0,0,2,0,0,0,2,0,Gnathostomata
873,6,5,0,1,0,0,6,0,2,0,0,3,1,LECA
8734,4,0,0,0,2,2,0,4,0,0,0,4,0,Eutheria
874,15,6,5,3,0,0,12,3,2,0,0,9,4,LECA
8745,2,0,1,1,0,0,0,2,1,0,0,1,0,Euteleostomi
8747,2,0,0,2,0,0,0,2,0,0,0,1,1,Catarrhini
8748,2,0,2,0,0,0,0,2,0,0,0,1,1,Homo sapiens
8749,2,0,1,1,0,0,0,2,0,0,0,1,1,LECA
8757,2,0,0,0,2,0,0,2,0,0,0,0,2,Homo sapiens
8759,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
8764,3,0,3,0,0,0,0,3,0,1,0,0,2,Gnathostomata
8779,2,0,0,0,1,1,0,2,0,0,0,1,1,LECA
878,2,0,2,0,0,0,0,2,0,0,0,2,0,Gnathostomata
879,4,4,0,0,0,0,2,2,0,0,0,2,2,LECA
88,22,10,3,6,2,1,17,5,7,0,1,13,1,LECA
880,16,2,0,0,0,9,2,14,0,0,0,5,11,Chordata
8800,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
8807,2,1,0,1,0,0,2,0,0,1,0,0,1,Vertebrata
8824,3,2,1,0,0,0,0,3,0,0,0,0,3,Opisthokonta
8829,2,0,0,0,0,2,0,2,0,0,0,2,0,LECA
883,27,0,0,2,15,10,0,27,0,1,0,21,5,Bilateria
8833,2,1,0,0,0,0,0,2,0,1,0,0,1,LECA
8839,4,2,0,2,0,0,2,2,0,0,0,2,2,LECA
884,2,1,1,0,0,0,2,0,0,0,0,1,1,Bilateria
8841,2,0,2,0,0,0,0,2,0,1,0,0,1,Vertebrata
8843,3,1,2,0,0,0,0,3,0,0,0,3,0,Bilateria
8853,2,0,0,2,0,0,0,2,0,0,0,2,0,LECA
8862,2,1,1,0,0,0,0,2,0,1,0,1,0,LECA
887,26,13,6,3,4,0,17,9,3,1,0,20,2,Bilateria
888,3,0,1,1,1,0,2,1,1,0,0,1,1,Gnathostomata
8880,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
889,10,2,1,5,2,0,3,7,1,0,0,6,3,Bilateria
8896,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
89,183,4,2,0,89,81,2,181,0,1,0,75,107,LECA
890,13,6,4,3,0,0,3,10,0,1,0,11,1,Opisthokonta
891,5,1,4,0,0,0,5,0,0,0,0,3,2,Bilateria
8917,2,2,0,0,0,0,0,2,0,0,0,1,1,Homo sapiens
893,4,4,0,0,0,0,0,4,0,2,0,1,1,LECA
895,5,5,0,0,0,0,3,2,2,2,0,1,0,LECA
8962,3,0,2,1,0,0,0,3,0,0,0,0,3,Gnathostomata
8964,3,0,2,1,0,0,0,3,1,0,0,2,0,Vertebrata
897,2,1,0,1,0,0,0,2,0,0,0,1,1,Opisthokonta
8973,2,0,2,0,0,0,2,0,0,0,0,0,2,Gnathostomata
8978,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
898,16,7,6,1,1,1,12,4,2,3,1,7,3,LECA
8980,3,2,0,1,0,0,0,3,1,0,0,2,0,Gnathostomata
8982,3,3,0,0,0,0,0,3,0,0,0,3,0,Vertebrata
8983,2,0,0,2,0,0,0,2,0,0,0,2,0,Simiiformes
9,6,3,2,0,1,0,6,0,1,1,0,1,3,LECA
90,2,0,1,1,0,0,0,2,0,0,0,2,0,LECA
900,3,0,2,0,1,0,3,0,0,0,0,3,0,LECA
9004,4,4,0,0,0,0,2,2,0,2,0,2,0,LECA
9006,6,1,0,5,0,0,0,6,0,0,0,3,3,Bilateria
901,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
902,3,2,1,0,0,0,0,3,0,0,0,3,0,Vertebrata
9020,6,0,0,0,0,6,0,6,0,0,0,4,2,Primates
9028,2,0,2,0,0,0,1,1,0,0,0,1,1,Euteleostomi
9032,2,0,0,0,0,2,0,2,0,0,0,1,1,Hominidae
9039,2,2,0,0,0,0,2,0,0,0,0,1,1,Vertebrata
9040,2,2,0,0,0,0,0,2,0,0,0,2,0,Vertebrata
905,10,5,4,1,0,0,5,5,0,1,0,7,2,LECA
9053,2,2,0,0,0,0,0,2,0,0,0,0,2,Gnathostomata
9054,2,2,0,0,0,0,0,2,0,0,0,0,2,Vertebrata
9057,2,0,1,1,0,0,0,2,1,0,0,0,1,Gnathostomata
906,22,9,7,5,0,1,13,9,7,4,0,11,0,Bilateria
907,5,2,1,2,0,0,4,1,1,0,0,2,2,LECA
908,3,2,1,0,0,0,2,1,1,0,0,1,1,LECA
9080,4,0,3,1,0,0,0,4,0,0,0,3,1,LECA
9088,4,0,3,1,0,0,0,4,0,0,0,0,4,LECA
91,17,12,2,2,1,0,3,14,0,2,0,14,1,LECA
911,3,3,0,0,0,0,2,1,0,0,0,2,1,LECA
9123,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
9129,2,1,1,0,0,0,0,2,0,0,0,2,0,LECA
9132,2,2,0,0,0,0,2,0,0,0,0,0,2,Gnathostomata
914,3,3,0,0,0,0,0,3,0,0,0,1,2,Bilateria
9144,3,0,1,1,1,0,0,3,0,0,0,2,1,Opisthokonta
915,4,2,2,0,0,0,2,2,0,0,0,4,0,Opisthokonta
9156,3,0,3,0,0,0,0,3,1,0,0,1,1,Gnathostomata
9164,2,2,0,0,0,0,0,2,0,0,0,0,2,Bilateria
9167,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
917,5,3,0,1,0,1,2,3,1,2,0,0,2,LECA
9174,2,1,1,0,0,0,2,0,0,0,0,2,0,Vertebrata
918,3,0,2,0,1,0,3,0,0,0,0,3,0,Gnathostomata
9190,2,0,0,1,1,0,2,0,0,0,0,2,0,Bilateria
9193,2,2,0,0,0,0,0,2,1,0,0,1,0,LECA
9198,2,1,0,1,0,0,0,2,0,0,0,2,0,LECA
92,18,3,6,1,6,2,16,2,1,4,1,12,0,LECA
920,3,1,1,0,0,0,0,3,0,1,0,0,2,LECA
9209,2,0,0,0,0,2,0,2,0,0,0,1,1,Homo sapiens
9214,2,0,0,0,2,0,0,2,0,0,0,2,0,Eutheria
9215,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
9230,3,0,0,0,1,2,0,3,0,0,0,0,3,Theria
9231,14,0,0,0,9,5,0,14,0,1,0,7,6,LECA
